SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,MEMBERSHIP,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - Federal Funds,Personnel Spending per Student - State/Local Funds,Non-Personnel Spending per Student - State/Local Funds,Total Spending per Student - State/Local Funds,Total Spending per Student - All Fund Sources
20222023,015,BULLITT,071,Bullitt County,045,Maryville Elementary School,071045,015071045,210075000149,OVEC,906,A1,331,794,232,1026,10382,1682,12064,16031
20222023,015,BULLITT,071,Bullitt County,050,MT. Washington Middle School,071050,015071050,210075000150,OVEC,906,A1,486,630,174,804,9332,1651,10983,14651
20222023,015,BULLITT,071,Bullitt County,055,MT. Washington Elementary,071055,015071055,210075000151,OVEC,906,A1,596,427,156,583,9211,1466,10677,14104
20222023,015,BULLITT,071,Bullitt County,060,Crossroads Elementary,071060,015071060,210075002286,OVEC,906,A1,441,1212,286,1498,10079,1767,11846,16235
20222023,015,BULLITT,071,Bullitt County,065,Pleasant Grove Elementary School,071065,015071065,210075001305,OVEC,906,A1,591,494,154,648,9326,1480,10806,14298
20222023,015,BULLITT,071,Bullitt County,070,Nichols Elementary,071070,015071070,210075000153,OVEC,906,A1,107,1166,388,1554,16827,1911,18738,23431
20222023,015,BULLITT,071,Bullitt County,075,North Bullitt High School,071075,015071075,210075000154,OVEC,906,A1,1104,463,198,661,9028,2287,11315,15668
20222023,015,BULLITT,071,Bullitt County,078,Old Mill Elementary School,071078,015071078,210075001578,OVEC,906,A1,511,567,178,745,9176,1446,10622,14244
20222023,015,BULLITT,071,Bullitt County,080,Overdale Elementary School,071080,015071080,210075000155,OVEC,906,A1,329,775,216,991,9584,1789,11373,15306
20222023,015,BULLITT,071,Bullitt County,090,Roby Elementary School,071090,015071090,210075000156,OVEC,906,A1,398,877,182,1059,10346,1708,12053,15997
20222023,015,BULLITT,071,Bullitt County,110,Riverview Opportunity Center,071110,015071110,210075000157,OVEC,906,A5,294,,,,,,,
20222023,015,BULLITT,071,Bullitt County,120,Bullitt Alternative Center,071120,015071120,210075000929,OVEC,906,A6,59,,,,,,,
20222023,084,MERCER,072,Burgin Independent,"",---District Total---,072,"","",CKEC,901,"",463,940,586,1526,11915,2484,14399,17327
20222023,084,MERCER,072,Burgin Independent,030,Burgin Independent School,072030,084072030,210078002407,CKEC,901,A1,463,940,469,1526,12855,3130,15989,16133
20222023,016,BUTLER,075,Butler County,"",---District Total---,075,"","",GRREC,902,"",2069,1246,912,2158,9578,3204,12782,17264
20222023,016,BUTLER,075,Butler County,030,Butler County High School,075030,016075030,210081000160,GRREC,902,A1,624,947,962,1909,9804,3931,13711,17794
20222023,016,BUTLER,075,Butler County,031,North Butler Elementary,075031,016075031,210081001976,GRREC,902,A1,367,1546,806,2352,9123,2436,11535,16064
20222023,016,BUTLER,075,Butler County,032,Butler County Learning Center,075032,016075032,210081001977,GRREC,902,A5,19,,,,,,,
20222023,016,BUTLER,075,Butler County,035,Butler County Middle School,075035,016075035,210081001697,GRREC,902,A1,450,1100,789,1888,9465,2919,12362,16426
20222023,016,BUTLER,075,Butler County,120,Morgantown Elementary School,075120,016075120,210081000164,GRREC,902,A1,609,1209,833,2042,7887,2593,10456,14674
20222023,017,CALDWELL,081,Caldwell County,"",---District Total---,081,"","",WKEC,908,"",1778,1581,547,2128,8987,2788,11775,18555
20222023,017,CALDWELL,081,Caldwell County,010,Caldwell County High School,081010,017081010,210084000166,WKEC,908,A1,535,959,520,1479,9930,3508,13437,16192
20222023,017,CALDWELL,081,Caldwell County,020,Caldwell County Middle School,081020,017081020,210084000167,WKEC,908,A1,426,1488,475,1963,8970,2575,11545,14783
20222023,017,CALDWELL,081,Caldwell County,030,Caldwell County Primary School,081030,017081030,210084001660,WKEC,908,A1,415,1889,605,2493,9170,2395,11564,15876
20222023,017,CALDWELL,081,Caldwell County,070,Caldwell County Elementary School,081070,017081070,210084000170,WKEC,908,A1,402,2187,602,2789,7561,2462,10024,27928
20222023,018,CALLOWAY,085,Calloway County,"",---District Total---,085,"","",WKEC,908,"",2996,1381,924,2304,9426,2361,11787,16289
20222023,018,CALLOWAY,085,Calloway County,020,Calloway County High School,085020,018085020,210087000171,WKEC,908,A1,815,655,975,1630,9727,2796,12523,16361
20222023,018,CALLOWAY,085,Calloway County,025,East Calloway Elementary School,085025,018085025,210087000172,WKEC,908,A1,324,1076,802,1877,10765,2326,13092,17356
20222023,018,CALLOWAY,085,Calloway County,035,North Calloway Elementary School,085035,018085035,210087000173,WKEC,908,A1,593,1716,848,2564,8795,2026,10822,15480
20222023,018,CALLOWAY,085,Calloway County,045,Southwest Calloway Elementary School,085045,018085045,210087000174,WKEC,908,A1,458,1343,914,2257,9301,2054,11355,15706
20222023,018,CALLOWAY,085,Calloway County,055,Calloway County Middle School,085055,018085055,210087001411,WKEC,908,A1,679,1313,976,2289,8463,2279,10743,15234
20222023,018,CALLOWAY,085,Calloway County,075,Calloway County Preschool Center,085075,018085075,210087000931,WKEC,908,A4,0,,,,,,,
20222023,018,CALLOWAY,085,Calloway County,095,Calloway County Day Treatment,085095,018085095,210087002366,WKEC,908,A6,16,,,,,,,
20222023,018,CALLOWAY,085,Calloway County,096,Calloway County Alternative Program,085096,018085096,210087002370,WKEC,908,A5,111,,,,,,,
20222023,019,CAMPBELL,091,Campbell County,"",---District Total---,091,"","",NKCES,905,"",4976,699,325,1024,11489,2503,13991,17104
20222023,019,CAMPBELL,091,Campbell County,011,Campbell County Middle School,091011,019091011,210090001306,NKCES,905,A1,1162,519,252,772,10941,2888,13829,14601
20222023,019,CAMPBELL,091,Campbell County,012,John W. Reiley Elementary School,091012,019091012,210090001320,NKCES,905,A1,466,927,309,1236,13103,2798,15902,17138
20222023,019,CAMPBELL,091,Campbell County,013,Donald E. Cline Elementary School,091013,019091013,210090001335,NKCES,905,A1,337,942,421,1363,14358,3207,17565,18928
20222023,019,CAMPBELL,091,Campbell County,016,Alexandria Educational Center,091016,019091016,210090001398,NKCES,905,A6,55,,,,,,,
20222023,019,CAMPBELL,091,Campbell County,019,Campbell Ridge Elementary,091019,019091019,210090001978,NKCES,905,A1,585,942,308,1250,13116,2824,15940,17190
20222023,019,CAMPBELL,091,Campbell County,035,Crossroads Elementary School,091035,019091035,210090002198,NKCES,905,A1,556,1113,518,1631,14012,3156,17168,18798
20222023,019,CAMPBELL,091,Campbell County,050,Grant's Lick Elementary School,091050,019091050,210090000180,NKCES,905,A1,335,740,324,1064,13312,2971,16283,17347
20222023,019,CAMPBELL,091,Campbell County,100,Campbell County High School,091100,019091100,210090000941,NKCES,905,A1,1480,417,284,701,10868,3221,14089,14790
20222023,109,TAYLOR,092,Campbellsville Independent,"",---District Total---,092,"","",GRREC,902,"",1281,1626,329,1955,9688,2671,12359,16353
20222023,109,TAYLOR,092,Campbellsville Independent,010,Campbellsville Elementary School,092010,109092010,210093000182,GRREC,902,A1,588,1477,343,1821,9074,2205,11279,14890
20222023,109,TAYLOR,092,Campbellsville Independent,011,Campbellsville Eagle Academy,092011,109092011,210093001653,GRREC,902,A5,13,,,,,,,
20222023,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,109092020,210093000183,GRREC,902,A1,378,1661,284,1945,8920,2903,11824,15559
20222023,109,TAYLOR,092,Campbellsville Independent,025,Campbellsville Middle School,092025,109092025,210093000184,GRREC,902,A1,302,1512,283,1794,9309,2586,11895,15480
20222023,020,CARLISLE,095,Carlisle County,"",---District Total---,095,"","",WKEC,908,"",676,1228,441,1670,10455,3380,13834,19067
20222023,020,CARLISLE,095,Carlisle County,020,Carlisle County Middle School,095020,020095020,210096000185,WKEC,908,A1,143,913,393,1303,10904,3246,14182,18922
20222023,020,CARLISLE,095,Carlisle County,040,Carlisle County High School,095040,020095040,210096000186,WKEC,908,A1,194,472,445,917,10532,4563,15128,19479
20222023,020,CARLISLE,095,Carlisle County,060,Carlisle County Elementary School,095060,020095060,210096000187,WKEC,908,A1,339,1794,459,2254,10413,2759,13204,18892
20222023,021,CARROLL,101,Carroll County,"",---District Total---,101,"","",OVEC,906,"",1808,2365,638,3004,11322,3424,14747,21220
20222023,021,CARROLL,101,Carroll County,005,Cartmell Elementary,101005,021101005,210099000188,OVEC,906,A1,409,1139,375,1513,11963,2732,14695,16208
20222023,021,CARROLL,101,Carroll County,007,Carroll Co Childhood Development Center,101007,021101007,210099002293,OVEC,906,A4,0,,,,,,,
20222023,021,CARROLL,101,Carroll County,010,Kathryn Winn Primary,101010,021101010,210099000189,OVEC,906,A1,283,360,1200,1561,11026,3242,14268,15829
20222023,021,CARROLL,101,Carroll County,018,Carroll County High School,101018,021101018,210099000190,OVEC,906,A1,545,400,400,799,9618,3395,13013,13812
20222023,021,CARROLL,101,Carroll County,019,Carroll County Middle School,101019,021101019,210099000191,OVEC,906,A1,571,1402,529,1931,8791,2642,11433,13364
20222023,021,CARROLL,101,Carroll County,159,iLead Academy School,101159,021101159,"",OVEC,906,A2,,,,,,,,
20222023,022,CARTER,105,Carter County,"",---District Total---,105,"","",KEDC,903,"",3860,921,619,1540,9969,2289,12258,14899
20222023,022,CARTER,105,Carter County,040,Carter Virtual Academy,105040,022105040,210102002294,KEDC,903,A5,52,,,,,,,
20222023,022,CARTER,105,Carter County,052,Heritage Elementary School,105052,022105052,210102001884,KEDC,903,A1,299,1013,523,1536,9349,2174,11523,14163
20222023,022,CARTER,105,Carter County,053,Tygart Creek Elementary School,105053,022105053,210102002340,KEDC,903,A1,327,1047,644,1691,9328,1948,11276,14073
20222023,022,CARTER,105,Carter County,060,Carter City Elementary School,105060,022105060,210102002356,KEDC,903,A1,115,800,449,1249,10280,2842,13122,15399
20222023,022,CARTER,105,Carter County,120,East Carter County High School,105120,022105120,210102000194,KEDC,903,A1,692,719,793,1512,9338,2471,11809,14152
20222023,022,CARTER,105,Carter County,130,East Carter Middle School,105130,022105130,210102001698,KEDC,903,A1,478,849,479,1328,8877,2021,10898,13189
20222023,022,CARTER,105,Carter County,250,Olive Hill Elementary School,105250,022105250,210102000198,KEDC,903,A1,354,1096,550,1645,10825,2091,12916,15727
20222023,022,CARTER,105,Carter County,340,Prichard Elementary School,105340,022105340,210102000199,KEDC,903,A1,568,862,488,1350,8880,1500,10380,12793
20222023,022,CARTER,105,Carter County,450,Star Elementary School,105450,022105450,210102000200,KEDC,903,A1,113,668,505,1173,10578,1697,12275,14483
20222023,022,CARTER,105,Carter County,500,West Carter County High School,105500,022105500,210102000202,KEDC,903,A1,500,844,797,1641,10407,3333,13740,16709
20222023,022,CARTER,105,Carter County,505,West Carter Middle School,105505,022105505,210102001661,KEDC,903,A1,362,986,434,1420,9842,1969,11811,14227
20222023,022,CARTER,105,Carter County,905,Carter County Career and Technical Center,105905,022105905,210102001439,KEDC,903,A2,,,,,,,,
20222023,023,CASEY,111,Casey County,"",---District Total---,111,"","",SESC,907,"",2107,2118,1214,3332,9417,3050,12466,17723
20222023,023,CASEY,111,Casey County,015,Walnut Hill Elementary School,111015,023111015,210105002211,SESC,907,A1,373,2472,1132,3604,11551,3587,15091,32531
20222023,023,CASEY,111,Casey County,026,Jones Park Elementary,111026,023111026,210105001981,SESC,907,A1,261,2111,1387,3498,13966,4409,18290,39229
20222023,023,CASEY,111,Casey County,045,Casey County High School,111045,023111045,210105000204,SESC,907,A1,586,1801,1230,3031,12156,5513,17633,37214
20222023,023,CASEY,111,Casey County,070,Casey County Middle School,111070,023111070,210105001579,SESC,907,A1,507,2099,1161,3260,10156,3821,13941,29803
20222023,023,CASEY,111,Casey County,190,Liberty Elementary School,111190,023111190,210105000208,SESC,907,A1,380,2291,1221,3512,10731,3737,14432,30787
20222023,005,BARREN,113,Caverna Independent,"",---District Total---,113,"","",GRREC,902,"",595,2823,3947,6770,13613,3515,17127,26111
20222023,005,BARREN,113,Caverna Independent,025,Caverna Elementary School,113025,005113025,210111000213,GRREC,902,A1,258,3205,2663,5868,14855,2730,17585,26520
20222023,005,BARREN,113,Caverna Independent,026,Caverna Middle School,113026,005113026,210111001914,GRREC,902,A1,128,2040,2602,4643,8887,2481,11368,16516
20222023,005,BARREN,113,Caverna Independent,030,Caverna High School,113030,005113030,210111000214,GRREC,902,A1,209,3330,8730,12061,18826,6783,25610,40955
20222023,024,CHRISTIAN,115,Christian County,"",---District Total---,115,"","",WKEC,908,"",8970,1527,653,2179,7952,2031,9984,13075
20222023,024,CHRISTIAN,115,Christian County,012,Christian County Public Schools VLA,115012,024115012,210115002524,WKEC,908,A5,201,,,,,,,
20222023,024,CHRISTIAN,115,Christian County,017,Martin Luther King Jr. Elementary School,115017,024115017,210115002024,WKEC,908,A1,541,1560,723,2283,8625,2045,10671,13116
20222023,024,CHRISTIAN,115,Christian County,023,Cumberland Hall School,115023,024115023,210115001912,WKEC,908,A6,20,,,,,,,
20222023,024,CHRISTIAN,115,Christian County,026,Freedom Elementary School,115026,024115026,210115002415,WKEC,908,A1,533,1894,814,2708,8622,2170,10792,13660
20222023,024,CHRISTIAN,115,Christian County,030,Christian County High School,115030,024115030,210115000220,WKEC,908,A1,1136,1016,593,1609,8401,2298,10699,12391
20222023,024,CHRISTIAN,115,Christian County,035,Christian County Middle School,115035,024115035,210115000221,WKEC,908,A1,607,1070,670,1740,8316,2099,10415,12312
20222023,024,CHRISTIAN,115,Christian County,040,Crofton Elementary School,115040,024115040,210115000222,WKEC,908,A1,375,1449,654,2103,8738,1969,10707,12957
20222023,024,CHRISTIAN,115,Christian County,050,Hopkinsville High School,115050,024115050,210115000223,WKEC,908,A1,880,1458,646,2104,9175,2531,11706,13917
20222023,024,CHRISTIAN,115,Christian County,055,Indian Hills Elementary School,115055,024115055,210115000224,WKEC,908,A1,519,2041,726,2767,8238,1995,10234,13142
20222023,024,CHRISTIAN,115,Christian County,058,Hopkinsville Middle School,115058,024115058,210115000225,WKEC,908,A1,517,1596,560,2156,8145,2152,10297,12595
20222023,024,CHRISTIAN,115,Christian County,100,Bluegrass Learning Academy,115100,024115100,210115001402,WKEC,908,A5,265,,,,,,,
20222023,024,CHRISTIAN,115,Christian County,125,Millbrooke Elementary School,115125,024115125,210115000229,WKEC,908,A1,686,1810,759,2569,7909,1945,9854,12547
20222023,024,CHRISTIAN,115,Christian County,130,Pembroke Elementary School,115130,024115130,210115000231,WKEC,908,A1,603,1586,729,2316,8024,1866,9890,12345
20222023,024,CHRISTIAN,115,Christian County,150,Sinking Fork Elementary School,115150,024115150,210115000232,WKEC,908,A1,396,1770,569,2339,7909,1975,9884,12376
20222023,024,CHRISTIAN,115,Christian County,170,South Christian Elementary School,115170,024115170,210115000233,WKEC,908,A1,572,1193,585,1777,8478,2045,10523,12434
20222023,024,CHRISTIAN,115,Christian County,180,Christian County Day Treatment,115180,024115180,210115000234,WKEC,908,A6,23,,,,,,,
20222023,024,CHRISTIAN,115,Christian County,975,Gateway Academy to Innovation & Tech.,115975,024115975,210115001938,WKEC,908,A2,1095,,,,,,,
20222023,025,CLARK,121,Clark County,"",---District Total---,121,"","",CKEC,901,"",4937,1202,406,1607,10607,2543,13150,17461
20222023,025,CLARK,121,Clark County,002,Willis H. Justice Elementary School,121002,025121002,210120002405,CKEC,901,A1,431,1174,330,1504,10953,2268,13221,16354
20222023,025,CLARK,121,Clark County,004,Strode Station Elementary School,121004,025121004,210120002395,CKEC,901,A1,504,1182,311,1493,10757,2183,12941,16083
20222023,025,CLARK,121,Clark County,006,Shearer Elementary School,121006,025121006,210120002397,CKEC,901,A1,394,1114,345,1460,11337,2352,13689,21438
20222023,025,CLARK,121,Clark County,008,William G. Conkwright Elementary,121008,025121008,210120002391,CKEC,901,A1,499,1339,324,1663,10261,2171,12431,15710
20222023,025,CLARK,121,Clark County,013,Phoenix Academy,121013,025121013,210120001624,CKEC,901,A6,53,,,,,,,
20222023,025,CLARK,121,Clark County,017,Clark County Preschool,121017,025121017,210120002120,CKEC,901,A4,0,,,,,,,
20222023,025,CLARK,121,Clark County,023,Robert D. Campbell Jr. High,121023,025121023,210120002402,CKEC,901,A1,807,789,379,1167,9478,2680,12158,14978
20222023,025,CLARK,121,Clark County,026,Rev. Henry E. Baker Sr. Interm. School,121026,025121026,210120002389,CKEC,901,A1,733,835,540,1374,10012,2052,12067,15139
20222023,025,CLARK,121,Clark County,030,George Rogers Clark High School,121030,025121030,210120000237,CKEC,901,A1,1516,1385,351,1736,8733,2860,11593,14932
20222023,026,CLAY,125,Clay County,"",---District Total---,125,"","",SESC,907,"",2769,2360,375,2734,9991,2257,12248,19242
20222023,026,CLAY,125,Clay County,040,Big Creek Elementary,125040,026125040,210123000247,SESC,907,A1,114,3458,248,3706,15438,2754,18192,22368
20222023,026,CLAY,125,Clay County,041,Horse Creek Learning Center,125041,026125041,210123001846,SESC,907,A5,98,,,,,,,
20222023,026,CLAY,125,Clay County,070,Burning Springs Elementary,125070,026125070,210123000248,SESC,907,A1,275,2428,606,3035,8878,2172,11050,14303
20222023,026,CLAY,125,Clay County,095,Clay County Middle School,125095,026125095,210123001699,SESC,907,A1,386,2717,281,2998,10838,2144,12982,16229
20222023,026,CLAY,125,Clay County,100,Clay County High School,125100,026125100,210123000249,SESC,907,A1,710,1892,538,2430,9708,2477,12185,14785
20222023,026,CLAY,125,Clay County,200,Goose Rock Elementary,125200,026125200,210123000251,SESC,907,A1,195,3299,246,3545,11787,2287,14075,17860
20222023,026,CLAY,125,Clay County,220,Hacker Elementary School,125220,026125220,210123000252,SESC,907,A1,246,2700,281,2982,9548,2212,11759,14776
20222023,026,CLAY,125,Clay County,500,Manchester Elementary School,125500,026125500,210123000255,SESC,907,A1,362,2082,285,2367,9755,1987,11743,14403
20222023,026,CLAY,125,Clay County,570,Oneida Elementary School,125570,026125570,210123000256,SESC,907,A1,98,2995,339,3334,10384,2380,12763,16133
20222023,026,CLAY,125,Clay County,580,Paces Creek Elementary,125580,026125580,210123001413,SESC,907,A1,285,2343,280,2623,9007,2520,11527,14534
