SCHOOL YEAR,COUNTY NUMBER,COUNTY NAME,DISTRICT NUMBER,DISTRICT NAME,SCHOOL NUMBER,SCHOOL NAME,SCHOOL CODE,STATE SCHOOL ID,NCES ID,CO-OP,CO-OP CODE,SCHOOL TYPE,MEMBERSHIP,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - Federal Funds,Personnel Spending per Student - State/Local Funds,Non-Personnel Spending per Student - State/Local Funds,Total Spending per Student - State/Local Funds,Total Spending per Student - All Fund Sources
20212022,036,FLOYD,175,Floyd County,010,Duff-Allen Central Elementary,175010,036175010,210195002452,KVEC,904,A1,536,2570,1609,4179,8733,2040,10772,14951
20212022,036,FLOYD,175,Floyd County,019,Prestonsburg Elementary School,175019,036175019,210195002210,KVEC,904,A1,606,2334,1482,3816,7432,1638,9070,12885
20212022,036,FLOYD,175,Floyd County,020,Allen Elementary School,175020,036175020,210195000403,KVEC,904,A1,437,2124,1066,3189,8269,1962,10231,13420
20212022,036,FLOYD,175,Floyd County,021,May Valley Elementary School,175021,036175021,210195001426,KVEC,904,A1,290,2577,1579,4156,8792,1973,10766,14922
20212022,036,FLOYD,175,Floyd County,030,South Floyd Elementary School,175030,036175030,210195002446,KVEC,904,A1,564,2690,1335,4025,8465,1909,10374,14399
20212022,036,FLOYD,175,Floyd County,050,Renaissance Learning Center,175050,036175050,210195001004,KVEC,904,A5,0,,,,,,,
20212022,036,FLOYD,175,Floyd County,110,Betsy Layne High School,175110,036175110,210195000406,KVEC,904,A1,411,2242,1497,3738,8324,2879,11203,14941
20212022,036,FLOYD,175,Floyd County,115,Floyd Central High School,175115,036175115,210195002450,KVEC,904,A1,662,2223,1246,3469,7724,2225,9949,13418
20212022,036,FLOYD,175,Floyd County,120,Betsy Layne Elementary School,175120,036175120,210195000407,KVEC,904,A1,612,2428,1357,3785,7859,2046,9905,13690
20212022,036,FLOYD,175,Floyd County,440,James D. Adams Middle School,175440,036175440,210195001670,KVEC,904,A1,321,1869,1492,3362,8302,2026,10328,13690
20212022,036,FLOYD,175,Floyd County,485,John M. Stumbo Elementary School,175485,036175485,210195000415,KVEC,904,A1,253,2880,1766,4646,9937,2170,12106,16752
20212022,036,FLOYD,175,Floyd County,850,Prestonsburg High School,175850,036175850,210195000423,KVEC,904,A1,550,1922,1571,3493,7412,2332,9744,13237
20212022,019,CAMPBELL,176,Fort Thomas Independent,"",---District Total---,176,"","",NKCES,905,"",3064,247,114,361,10164,2299,12463,15573
20212022,019,CAMPBELL,176,Fort Thomas Independent,010,Highlands High School,176010,019176010,210204000428,NKCES,905,A1,981,255,123,378,10241,3397,13638,14027
20212022,019,CAMPBELL,176,Fort Thomas Independent,011,Highlands Middle School,176011,019176011,210204001400,NKCES,905,A1,774,119,105,224,9045,1779,10825,11061
20212022,019,CAMPBELL,176,Fort Thomas Independent,020,Johnson Elementary School,176020,019176020,210204000429,NKCES,905,A1,416,190,105,295,10378,1810,12188,12384
20212022,019,CAMPBELL,176,Fort Thomas Independent,030,Moyer Elementary School,176030,019176030,210204000430,NKCES,905,A1,506,227,106,333,10580,1718,12298,12734
20212022,019,CAMPBELL,176,Fort Thomas Independent,040,Woodfill Elementary School,176040,019176040,210204000431,NKCES,905,A1,387,571,105,676,11434,1810,13244,13931
20212022,037,FRANKLIN,177,Frankfort Independent,"",---District Total---,177,"","",CKEC,901,"",901,1992,992,2984,9326,3047,12373,18566
20212022,037,FRANKLIN,177,Frankfort Independent,040,Frankfort Early Learning Academy,177040,037177040,210198002334,CKEC,901,A4,0,,,,,,,
20212022,037,FRANKLIN,177,Frankfort Independent,050,Second Street School,177050,037177050,210198000432,CKEC,901,A1,571,1387,833,2220,9001,2581,11627,17114
20212022,037,FRANKLIN,177,Frankfort Independent,070,Frankfort High School,177070,037177070,210198000433,CKEC,901,A1,299,3066,1376,4443,10674,4108,14827,22257
20212022,037,FRANKLIN,177,Frankfort Independent,080,Panther Transition Academy,177080,037177080,210198001524,CKEC,901,A5,31,,,,,,,
20212022,037,FRANKLIN,181,Franklin County,"",---District Total---,181,"","",OVEC,906,"",5935,848,513,1361,10510,2280,12790,15431
20212022,037,FRANKLIN,181,Franklin County,011,The Academy,181011,037181011,210201001917,OVEC,906,A6,53,,,,,,,
20212022,037,FRANKLIN,181,Franklin County,012,Franklin County Career and Technical Ctr,181012,037181012,210201002055,OVEC,906,A2,0,,,,,,,
20212022,037,FRANKLIN,181,Franklin County,013,Westridge Elementary,181013,037181013,210201001989,OVEC,906,A1,339,1435,507,11745,6089,2356,18281,18467
20212022,037,FRANKLIN,181,Franklin County,014,Bridgeport Elementary School,181014,037181014,210201001990,OVEC,906,A1,377,994,496,10118,5901,1903,16466,16657
20212022,037,FRANKLIN,181,Franklin County,015,Bondurant Middle School,181015,037181015,210201000435,OVEC,906,A1,656,443,539,7468,5909,1396,13825,13992
20212022,037,FRANKLIN,181,Franklin County,016,Early Learning Village,181016,037181016,210201002219,OVEC,906,A1,241,1491,384,15042,6326,2289,21816,22104
20212022,037,FRANKLIN,181,Franklin County,025,Collins Lane,181025,037181025,210201000437,OVEC,906,A1,477,996,504,8917,5832,1914,15196,15238
20212022,037,FRANKLIN,181,Franklin County,030,Elkhorn Middle School,181030,037181030,210201000438,OVEC,906,A1,730,648,164,8059,5625,1226,14132,14287
20212022,037,FRANKLIN,181,Franklin County,035,Elkhorn Elementary School,181035,037181035,210201000439,OVEC,906,A1,386,1224,630,8291,6086,2268,14825,14861
20212022,037,FRANKLIN,181,Franklin County,040,Franklin County High School,181040,037181040,210201000440,OVEC,906,A1,935,484,204,8048,5905,1102,14400,14473
20212022,037,FRANKLIN,181,Franklin County,045,Hearn Elementary,181045,037181045,210201000441,OVEC,906,A1,377,1391,448,9734,5853,2253,16036,16357
20212022,037,FRANKLIN,181,Franklin County,050,Peaks Mill Elementary,181050,037181050,210201000442,OVEC,906,A1,417,902,449,8881,5912,1765,15241,15279
20212022,037,FRANKLIN,181,Franklin County,070,Western Hills High School,181070,037181070,210201001420,OVEC,906,A1,811,556,168,8227,5862,1138,14537,14548
20212022,037,FRANKLIN,181,Franklin County,072,William Cofield High School,181072,037181072,210201002471,OVEC,906,A5,97,,,,,,,
20212022,037,FRANKLIN,181,Franklin County,075,Future Forward Education & Career Center,181075,037181075,210201002518,OVEC,906,A6,39,,,,,,,
20212022,038,FULTON,185,Fulton County,"",---District Total---,185,"","",WKEC,908,"",587,2632,1078,3709,8491,3125,11617,16589
20212022,038,FULTON,185,Fulton County,015,Fulton County Middle School,185015,038185015,210210002480,WKEC,908,A1,142,2814,1327,4141,6590,2701,9291,13433
20212022,038,FULTON,185,Fulton County,020,Fulton County Elementary,185020,038185020,210210002113,WKEC,908,A1,282,2714,998,3712,9176,3399,12574,16286
20212022,038,FULTON,185,Fulton County,030,Fulton County High School,185030,038185030,210210000445,WKEC,908,A1,163,2535,1048,3582,9307,3210,12517,16100
20212022,038,FULTON,186,Fulton Independent,"",---District Total---,186,"","",WKEC,908,"",292,3082,2074,5156,11371,3120,14491,20324
20212022,038,FULTON,186,Fulton Independent,018,Fulton Independent School,186018,038186018,210207002205,WKEC,908,A1,292,3082,2074,5156,11371,3120,14491,20324
20212022,039,GALLATIN,191,Gallatin County,"",---District Total---,191,"","",OVEC,906,"",1471,872,464,1336,9601,2441,12041,15419
20212022,039,GALLATIN,191,Gallatin County,005,Gallatin County Middle School,191005,039191005,210213001609,OVEC,906,A1,327,855,567,1422,10123,2979,13102,14524
20212022,039,GALLATIN,191,Gallatin County,006,Gallatin County Upper Elementary,191006,039191006,210213001850,OVEC,906,A1,327,1040,507,1547,8746,1651,10397,11944
20212022,039,GALLATIN,191,Gallatin County,010,Gallatin County Lower Elementary,191010,039191010,210213000450,OVEC,906,A1,325,791,407,1198,11472,2713,14185,15383
20212022,039,GALLATIN,191,Gallatin County,020,Gallatin County High School,191020,039191020,210213000451,OVEC,906,A1,492,824,404,1228,8914,2466,11383,12609
20212022,040,GARRARD,195,Garrard County,"",---District Total---,195,"","",SESC,907,"",2485,1138,1039,2178,8748,2084,10832,14245
20212022,040,GARRARD,195,Garrard County,050,Camp Dick Robinson Elementary School,195050,040195050,210216000454,SESC,907,A1,435,1714,1264,2979,8548,1828,10376,13355
20212022,040,GARRARD,195,Garrard County,060,Garrard County High School,195060,040195060,210216000455,SESC,907,A1,755,980,949,1929,7996,2024,10020,11949
20212022,040,GARRARD,195,Garrard County,070,Garrard Middle School,195070,040195070,210216001672,SESC,907,A1,590,744,1085,1829,8479,1800,10278,12107
20212022,040,GARRARD,195,Garrard County,090,Paint Lick Elementary School,195090,040195090,210216000456,SESC,907,A1,288,2435,1395,3830,8934,1886,10820,14650
20212022,040,GARRARD,195,Garrard County,220,Lancaster Elementary School,195220,040195220,210216000457,SESC,907,A1,417,2467,1020,3487,8589,1715,10305,13791
20212022,005,BARREN,197,Glasgow Independent,"",---District Total---,197,"","",GRREC,902,"",2245,1334,559,1892,9250,2458,11708,17013
20212022,005,BARREN,197,Glasgow Independent,002,Success Academy,197002,005197002,210222002215,GRREC,902,A5,148,,,,,,,
20212022,005,BARREN,197,Glasgow Independent,013,Highland Elementary School,197013,005197013,210222001991,GRREC,902,A1,568,1309,435,1744,8416,2066,10482,12226
20212022,005,BARREN,197,Glasgow Independent,015,Happy Valley Learning Center,197015,005197015,210222002101,GRREC,902,A5,25,,,,,,,
20212022,005,BARREN,197,Glasgow Independent,030,Glasgow High School,197030,005197030,210222000461,GRREC,902,A1,527,1133,562,1695,8419,2895,11314,13009
20212022,005,BARREN,197,Glasgow Independent,035,Glasgow Middle School,197035,005197035,210222000402,GRREC,902,A1,502,1149,433,1582,8567,2090,10657,12239
20212022,005,BARREN,197,Glasgow Independent,065,South Green Elementary School,197065,005197065,210222001565,GRREC,902,A1,475,1270,596,1866,8544,1837,10381,12246
20212022,041,GRANT,201,Grant County,"",---District Total---,201,"","",OVEC,906,"",3272,1089,760,1850,9009,2054,11063,14848
20212022,041,GRANT,201,Grant County,016,Sherman Elementary,201016,041201016,210225002201,OVEC,906,A1,382,1192,695,1888,9618,2123,11740,13628
20212022,041,GRANT,201,Grant County,020,Crittenden-Mt. Zion Elementary,201020,041201020,210225000465,OVEC,906,A1,412,1105,695,1888,9618,2123,11740,13628
20212022,041,GRANT,201,Grant County,030,Dry Ridge Elementary,201030,041201030,210225000466,OVEC,906,A1,361,2049,728,2777,10326,2700,13026,15803
20212022,041,GRANT,201,Grant County,040,Grant County High School,201040,041201040,210225000467,OVEC,906,A1,1060,624,685,1309,8654,2057,10711,12020
20212022,041,GRANT,201,Grant County,050,Mason-Corinth Elementary,201050,041201050,210225001701,OVEC,906,A1,261,1232,574,1806,10326,2003,12831,14637
20212022,041,GRANT,201,Grant County,080,Grant County Middle School,201080,041201080,210225000469,OVEC,906,A1,796,1170,924,2094,8319,1831,10150,12244
20212022,042,GRAVES,205,Graves County,"",---District Total---,205,"","",WKEC,908,"",3746,847,1231,2078,9081,1312,10394,13460
20212022,042,GRAVES,205,Graves County,011,Mayfield Youth Development Center,205011,042205011,210228001754,WKEC,908,A6,0,,,,,,,
20212022,042,GRAVES,205,Graves County,012,Gateway Academy High School,205012,042205012,210228001924,WKEC,908,A5,26,,,,,,,
20212022,042,GRAVES,205,Graves County,013,Graves County Central Elementary,205013,042205013,210228001992,WKEC,908,A1,446,815,1170,1985,8577,1055,9632,12467
20212022,042,GRAVES,205,Graves County,040,Fancy Farm Elementary School,205040,042205040,210228000471,WKEC,908,A1,303,748,1164,1911,8947,1042,9989,12767
20212022,042,GRAVES,205,Graves County,060,Farmington Elementary School,205060,042205060,210228000473,WKEC,908,A1,251,832,1134,1966,9490,1023,10514,13804
20212022,042,GRAVES,205,Graves County,100,Graves County Middle School,205100,042205100,210228001436,WKEC,908,A1,608,716,1120,1837,7502,1228,8730,11500
20212022,042,GRAVES,205,Graves County,150,Sedalia Elementary School,205150,042205150,210228000477,WKEC,908,A1,332,1034,1112,2146,8349,953,9301,12311
20212022,042,GRAVES,205,Graves County,170,Symsonia Elementary School,205170,042205170,210228000479,WKEC,908,A1,344,966,1157,2123,8305,1072,9377,12391
20212022,042,GRAVES,205,Graves County,200,Wingo Elementary School,205200,042205200,210228000481,WKEC,908,A1,365,1059,1178,2237,8332,1063,9395,12617
20212022,042,GRAVES,205,Graves County,215,Graves County High School,205215,042205215,210228001490,WKEC,908,A1,1071,602,1230,1832,8943,1691,10634,13360
20212022,043,GRAYSON,211,Grayson County,"",---District Total---,211,"","",GRREC,902,"",3848,1377,667,2044,8669,1806,10476,13863
20212022,043,GRAYSON,211,Grayson County,005,Grayson County Schools Preschool Center,211005,043211005,"",GRREC,902,A4,0,,,,,,,
20212022,043,GRAYSON,211,Grayson County,010,H W Wilkey Elementary School,211010,043211010,210230000483,GRREC,902,A1,457,2034,1322,3355,18069,4038,22108,25463
20212022,043,GRAYSON,211,Grayson County,030,Caneyville Elementary School,211030,043211030,210230000484,GRREC,902,A1,343,2410,1078,3488,19493,3961,23454,26942
20212022,043,GRAYSON,211,Grayson County,050,Oran P Lawler Elementary School,211050,043211050,210230001702,GRREC,902,A1,366,2483,1077,3561,18679,3764,22443,26004
20212022,043,GRAYSON,211,Grayson County,080,Clarkson Elementary School,211080,043211080,210230000485,GRREC,902,A1,528,2362,1051,3414,18623,3847,22471,25884
20212022,043,GRAYSON,211,Grayson County,085,Grayson County High School,211085,043211085,210230000486,GRREC,902,A1,1279,2323,940,3263,16866,4004,20871,24134
20212022,043,GRAYSON,211,Grayson County,095,Grayson County Middle School,211095,043211095,210230000487,GRREC,902,A1,875,3093,1174,4267,17629,3902,21531,25799
20212022,043,GRAYSON,211,Grayson County,220,Grayson Co. Alternative Education,211220,043211220,210230001852,GRREC,902,A5,0,,,,,,,
20212022,043,GRAYSON,211,Grayson County,908,Grayson County Area Vocational Ed Center,211908,043211908,210230002381,GRREC,902,A2,0,,,,,,,
20212022,044,GREEN,215,Green County,"",---District Total---,215,"","",GRREC,902,"",1561,1202,773,1975,10249,2227,12476,19421
20212022,044,GREEN,215,Green County,030,Green County Primary School,215030,044215030,210234002244,GRREC,902,A1,382,1668,600,2268,10843,2012,12855,15124
20212022,044,GREEN,215,Green County,040,Green County Intermediate School,215040,044215040,210234002257,GRREC,902,A1,345,1121,724,1843,9157,1858,11015,12860
20212022,044,GREEN,215,Green County,055,Green County Middle School,215055,044215055,210234001526,GRREC,902,A1,379,908,705,1613,9133,2267,11400,13013
20212022,044,GREEN,215,Green County,065,Green County High School,215065,044215065,210234000490,GRREC,902,A1,455,1116,1013,2129,11507,2655,14162,16291
20212022,045,GREENUP,221,Greenup County,"",---District Total---,221,"","",KEDC,903,"",2588,1281,603,1884,9634,2338,11972,14701
20212022,045,GREENUP,221,Greenup County,010,Argillite Elementary School,221010,045221010,210240000493,KEDC,903,A1,189,1397,702,2097,11438,2259,13697,15796
20212022,045,GREENUP,221,Greenup County,024,Wurtland Middle School,221024,045221024,210240001610,KEDC,903,A1,287,1896,685,2581,10590,2390,12980,15561
20212022,045,GREENUP,221,Greenup County,027,Greenup County High School,221027,045221027,210240000496,KEDC,903,A1,847,798,501,1299,8641,2667,11308,12607
20212022,045,GREENUP,221,Greenup County,040,Greysbranch Elementary School,221040,045221040,210240000497,KEDC,903,A1,293,1875,691,2566,10300,2189,12489,15055
20212022,045,GREENUP,221,Greenup County,060,Mckell Elementary School,221060,045221060,210240000499,KEDC,903,A1,437,1155,701,1855,9841,1986,11827,13682
20212022,045,GREENUP,221,Greenup County,105,Mckell Middle School,221105,045221105,210240001611,KEDC,903,A1,354,1093,516,1609,8456,2188,10644,12253
20212022,045,GREENUP,221,Greenup County,110,Wurtland Elementary School,221110,045221110,210240000504,KEDC,903,A1,181,2152,638,2790,11607,2249,13855,16646
20212022,046,HANCOCK,225,Hancock County,"",---District Total---,225,"","",GRREC,902,"",1526,1228,497,1725,10161,2853,13013,16183
20212022,046,HANCOCK,225,Hancock County,005,Hancock County High School,225005,046225005,210246000507,GRREC,902,A1,516,1587,1034,2621,17712,10217,22252,27099
20212022,046,HANCOCK,225,Hancock County,006,North Hancock Elementary School,225006,046225006,210246001993,GRREC,902,A1,432,2119,446,2565,17094,11076,20660,24706
20212022,046,HANCOCK,225,Hancock County,007,Hancock County Middle School,225007,046225007,210246000508,GRREC,902,A1,359,1919,1119,3038,18239,12364,21830,26323
20212022,046,HANCOCK,225,Hancock County,070,South Hancock Elementary School,225070,046225070,210246000511,GRREC,902,A1,219,2651,732,3383,17915,16233,21787,26748
20212022,047,HARDIN,231,Hardin County,"",---District Total---,231,"","",GRREC,902,"",14109,851,767,1619,9287,1398,10684,1157
20212022,047,HARDIN,231,Hardin County,005,East Hardin Middle School,231005,047231005,210249000512,GRREC,902,A1,753,1232,852,2089,16580,2792,19374,21463
20212022,047,HARDIN,231,Hardin County,008,Woodland Elementary School,231008,047231008,210249001471,GRREC,902,A1,519,1622,1012,2635,17521,2889,20408,23043
20212022,047,HARDIN,231,Hardin County,013,John Hardin High School,231013,047231013,210249001910,GRREC,902,A1,746,1587,1022,2617,20373,3777,24150,26767
20212022,047,HARDIN,231,Hardin County,014,Lakewood Elementary School,231014,047231014,210249001963,GRREC,902,A1,396,1842,977,2823,18359,2990,21349,24172
20212022,047,HARDIN,231,Hardin County,015,Bluegrass Middle School,231015,047231015,210249001673,GRREC,902,A1,578,1403,790,2777,16919,2643,19563,21760
20212022,047,HARDIN,231,Hardin County,017,Creekside Elementary School,231017,047231017,210249001994,GRREC,902,A1,358,1723,1049,2777,18567,3029,21596,24373
20212022,047,HARDIN,231,Hardin County,018,Heartland Elementary School,231018,047231018,210249002209,GRREC,902,A1,559,1388,944,2337,16723,2781,19503,21840
20212022,047,HARDIN,231,Hardin County,020,G C Burkhead Elementary School,231020,047231020,210249000513,GRREC,902,A1,739,1410,859,2271,16453,2599,19052,21325
20212022,047,HARDIN,231,Hardin County,021,North Park Elementary School,231021,047231021,210249002297,GRREC,902,A1,407,1837,883,2725,16472,2802,19274,21999
20212022,047,HARDIN,231,Hardin County,025,College View Campus,231025,047231025,210249002439,GRREC,902,A5,634,,,,,,,
20212022,047,HARDIN,231,Hardin County,030,Cecilia Valley Elementary School,231030,047231030,210249000514,GRREC,902,A1,333,2237,907,3151,18034,2834,20866,24015
20212022,047,HARDIN,231,Hardin County,040,New Highland Elementary School,231040,047231040,210249001446,GRREC,902,A1,446,2123,975,3102,18317,2952,21269,24371
20212022,047,HARDIN,231,Hardin County,050,Lincoln Trail Elementary School,231050,047231050,210249000515,GRREC,902,A1,527,1583,951,2538,17397,2539,20257,22795
